80	4.414034
30	4.500261
40	8.805551
20	6.304224
16	12.440667
8	9.789684
4	19.349991
2	52.809459
1	81.498635
8	10.356310
8	14.215828
8	11.537728
40	4.072588
40	3.662136
40	15.554943
16	9.857619
16	10.931927
16	10.162156
20	7.726850
20	10.361061
30	4.928129
20	12.836137
30	5.227874
30	8.445015
2	36.167310
1	89.639229
2	36.168041
1	98.856002
1	112.349436
2	63.046062
80	13.090388
80	2.128688
80	2.091874
4	19.898167
4	19.606143
4	26.031498
