  0.000000 -48.176070   0.000000   0.000000
  0.000000 -48.151751   0.000000   0.000000
  0.000000 -48.127432   0.000000   0.000000
  0.000000 -48.103113   0.000000   0.000000
  0.000000 -48.078794   0.000000   0.000000
  0.000000 -48.054475   0.000000   0.000000
  0.000000 -48.030156   0.000000   0.000000
  0.000000 -48.005837   0.000000   0.000000
  0.000000 -47.981518   0.000000   0.000000
  0.000000 -47.957198   0.000000   0.000000
  0.000000 -47.932879   0.000000   0.000000
  0.000000 -47.908560   0.000000   0.000000
  0.000000 -47.884241   0.000000   0.000000
  0.000000 -47.859922   0.000000   0.000000
  0.000000 -47.835603   0.000000   0.000000
  0.000000 -47.811284   0.000000   0.000000
  0.000000 -47.786965   0.000000   0.000000
  0.000000 -47.762646   0.000000   0.000000
  0.000000 -47.738327   0.000000   0.000000
  0.000000 -47.714008   0.000000   0.000000
  0.000000 -47.689689   0.000000   0.000000
  0.000000 -47.665370   0.000000   0.000000
  0.000000 -47.641051   0.000000   0.000000
  0.000000 -47.616732   0.000000   0.000000
  0.000000 -47.592412   0.000000   0.000000
  0.000000 -47.568093   0.000000   0.000000
  0.000000 -47.543774   0.000000   0.000000
  0.000000 -47.519455   0.000000   0.000000
  0.000000 -47.495136   0.000000   0.000000
  0.000000 -47.470817   0.000000   0.000000
  0.000000 -47.446498   0.000000   0.000000
  0.000000 -47.422179   0.000000   0.000000
  0.000000 -47.397860   0.000000   0.000000
  0.000000 -47.373541   0.000000   0.000000
  0.000000 -47.349222   0.000000   0.000000
  0.000000 -47.324903   0.000000   0.000000
  0.000000 -47.300584   0.000000   0.000000
  0.000000 -47.276265   0.000000   0.000000
  0.000000 -47.251946   0.000000   0.000000
  0.000000 -47.227626   0.000000   0.000000
  0.000000 -47.203307   0.000000   0.000000
  0.000000 -47.178988   0.000000   0.000000
  0.000000 -47.154669   0.000000   0.000000
  0.000000 -47.130350   0.000000   0.000000
  0.000000 -47.106031   0.000000   0.000000
  0.000000 -47.081712   0.000000   0.000000
  0.000000 -47.057393   0.000000   0.000000
  0.000000 -47.033074   0.000000   0.000000
  0.000000 -47.008755   0.000000   0.000000
  0.000000 -46.984436   0.000000   0.000000
  0.000000 -46.960117   0.000000   0.000000
  0.000000 -46.935798   0.000000   0.000000
  0.000000 -46.911479   0.000000   0.000000
  0.000000 -46.887160   0.000000   0.000000
  0.000000 -46.862840   0.000000   0.000000
  0.000000 -46.838521   0.000000   0.000000
  0.000000 -46.814202   0.000000   0.000000
  0.000000 -46.789883   0.000000   0.000000
  0.000000 -46.765564   0.000000   0.000000
  0.000000 -46.741245   0.000000   0.000000
  0.000000 -46.716926   0.000000   0.000000
  0.000000 -46.692607   0.000000   0.000000
  0.000000 -46.668288   0.000000   0.000000
  0.000000 -46.643969   0.000000   0.000000
  0.000000 -46.619650   0.000000   0.000000
  0.000000 -46.595331   0.000000   0.000000
  0.000000 -46.571012   0.000000   0.000000
  0.000000 -46.546693   0.000000   0.000000
  0.000000 -46.522374   0.000000   0.000000
  0.000000 -46.498054   0.000000   0.000000
  0.000000 -46.473735   0.000000   0.000000
  0.000000 -46.449416   0.000000   0.000000
  0.000000 -46.425097   0.000000   0.000000
  0.000000 -46.400778   0.000000   0.000000
  0.000000 -46.376459   0.000000   0.000000
  0.000000 -46.352140   0.000000   0.000000
  0.000000 -46.327821   0.000000   0.000000
  0.000000 -46.303502   0.000000   0.000000
  0.000000 -46.279183   0.000000   0.000000
  0.000000 -46.254864   0.000000   0.000000
  0.000000 -46.230545   0.000000   0.000000
  0.000000 -46.206226   0.000000   0.000000
  0.000000 -46.181907   0.000000   0.000000
  0.000000 -46.157588   0.000000   0.000000
  0.000000 -46.133268   0.000000   0.000000
  0.000000 -46.108949   0.000000   0.000000
  0.000000 -46.084630   0.000000   0.000000
  0.000000 -46.060311   0.000000   0.000000
  0.000000 -46.035992   0.000000   0.000000
  0.000000 -46.011673   0.000000   0.000000
  0.000000 -45.987354   0.000000   0.000000
  0.000000 -45.963035   0.000000   0.000000
  0.000000 -45.938716   0.000000   0.000000
  0.000000 -45.914397   0.000000   0.000000
  0.000000 -45.890078   0.000000   0.000000
  0.000000 -45.865759   0.000000   0.000000
  0.000000 -45.841440   0.000000   0.000000
  0.000000 -45.817121   0.000000   0.000000
  0.000000 -45.792802   0.000000   0.000000
  0.000000 -45.768482   0.000000   0.000000
  0.000000 -45.744163   0.000000   0.000000
  0.000000 -45.719844   0.000000   0.000000
  0.000000 -45.695525   0.000000   0.000000
  0.000000 -45.671206   0.000000   0.000000
  0.000000 -45.646887   0.000000   0.000000
  0.000000 -45.622568   0.000000   0.000000
  0.000000 -45.598249   0.000000   0.000000
  0.000000 -45.573930   0.000000   0.000000
  0.000000 -45.549611   0.000000   0.000000
  0.000000 -45.525292   0.000000   0.000000
  0.000000 -45.500973   0.000000   0.000000
  0.000000 -45.476654   0.000000   0.000000
  0.000000 -45.452335   0.000000   0.000000
  0.000000 -45.428016   0.000000   0.000000
  0.000000 -45.403696   0.000000   0.000000
  0.000000 -45.379377   0.000000   0.000000
  0.000000 -45.355058   0.000000   0.000000
  0.000000 -45.330739   0.000000   0.000000
  0.000000 -45.306420   0.000000   0.000000
  0.000000 -45.282101   0.000000   0.000000
  0.000000 -45.257782   0.000000   0.000000
  0.000000 -45.233463   0.000000   0.000000
  0.000000 -45.209144   0.000000   0.000000
  0.000000 -45.184825   0.000000   0.000000
  0.000000 -45.160506   0.000000   0.000000
  0.000000 -45.136187   0.000000   0.000000
  0.000000 -45.111868   0.000000   0.000000
  0.000000 -45.087549   0.000000   0.000000
  0.000000 -45.063230   0.000000   0.000000
  0.000000 -45.038911   0.000000   0.000000
  0.000000 -45.014591   0.000000   0.000000
  0.000000 -44.990272   0.000000   0.000000
  0.000000 -44.965953   0.000000   0.000000
  0.000000 -44.941634   0.000000   0.000000
  0.000000 -44.917315   0.000000   0.000000
  0.000000 -44.892996   0.000000   0.000000
  0.000000 -44.868677   0.000000   0.000000
  0.000000 -44.844358   0.000000   0.000000
  0.000000 -44.820039   0.000000   0.000000
  0.000000 -44.795720   0.000000   0.000000
  0.000000 -44.771401   0.000000   0.000000
  0.000000 -44.747082   0.000000   0.000000
  0.000000 -44.722763   0.000000   0.000000
  0.000000 -44.698444   0.000000   0.000000
  0.000000 -44.674125   0.000000   0.000000
  0.000000 -44.649805   0.000000   0.000000
  0.000000 -44.625486   0.000000   0.000000
  0.000000 -44.601167   0.000000   0.000000
  0.000000 -44.576848   0.000000   0.000000
  0.000000 -44.552529   0.000000   0.000000
  0.000000 -44.528210   0.000000   0.000000
  0.000000 -44.503891   0.000000   0.000000
  0.000000 -44.479572   0.000000   0.000000
  0.000000 -44.455253   0.000000   0.000000
  0.000000 -44.430934   0.000000   0.000000
  0.000000 -44.406615   0.000000   0.000000
  0.000000 -44.382296   0.000000   0.000000
  0.000000 -44.357977   0.000000   0.000000
  0.000000 -44.333658   0.000000   0.000000
  0.000000 -44.309339   0.000000   0.000000
  0.000000 -44.285019   0.000000   0.000000
  0.000000 -44.260700   0.000000   0.000000
  0.000000 -44.236381   0.000000   0.000000
  0.000000 -44.212062   0.000000   0.000000
  0.000000 -44.187743   0.000000   0.000000
  0.000000 -44.163424   0.000000   0.000000
  0.000000 -44.139105   0.000000   0.000000
  0.000000 -44.114786   0.000000   0.000000
  0.000000 -44.090467   0.000000   0.000000
  0.000000 -44.066148   0.000000   0.000000
  0.000000 -44.041829   0.000000   0.000000
  0.000000 -44.017510   0.000000   0.000000
  0.000000 -43.993191   0.000000   0.000000
  0.000000 -43.968872   0.000000   0.000000
  0.000000 -43.944553   0.000000   0.000000
  0.000000 -43.920233   0.000000   0.000000
  0.000000 -43.895914   0.000000   0.000000
  0.000000 -43.871595   0.000000   0.000000
  0.000000 -43.847276   0.000000   0.000000
  0.000000 -43.822957   0.000000   0.000000
  0.000000 -43.798638   0.000000   0.000000
  0.000000 -43.774319   0.000000   0.000000
  0.000000 -43.750000   0.000000   0.000000
  0.000000 -43.725681   0.000000   0.000000
  0.000000 -43.701362   0.000000   0.000000
  0.000000 -43.677043   0.000000   0.000000
  0.000000 -43.652724   0.000000   0.000000
  0.000000 -43.628405   0.000000   0.000000
  0.000000 -43.604086   0.000000   0.000000
  0.000000 -43.579767   0.000000   0.000000
  0.000000 -43.555447   0.000000   0.000000
  0.000000 -43.531128   0.000000   0.000000
  0.000000 -43.506809   0.000000   0.000000
  0.000000 -43.482490   0.000000   0.000000
  0.000000 -43.458171   0.000000   0.000000
  0.000000 -43.433852   0.000000   0.000000
  0.000000 -43.409533   0.000000   0.000000
  0.000000 -43.385214   0.000000   0.000000
  0.000000 -43.360895   0.000000   0.000000
  0.000000 -43.336576   0.000000   0.000000
  0.000000 -43.312257   0.000000   0.000000
  0.000000 -43.287938   0.000000   0.000000
  0.000000 -43.263619   0.000000   0.000000
  0.000000 -43.239300   0.000000   0.000000
  0.000000 -43.214981   0.000000   0.000000
  0.000000 -43.190661   0.000000   0.000000
  0.000000 -43.166342   0.000000   0.000000
  0.000000 -43.142023   0.000000   0.000000
  0.000000 -43.117704   0.000000   0.000000
  0.000000 -43.093385   0.000000   0.000000
  0.000000 -43.069066   0.000000   0.000000
  0.000000 -43.044747   0.000000   0.000000
  0.000000 -43.020428   0.000000   0.000000
  0.000000 -42.996109   0.000000   0.000000
  0.000000 -42.971790   0.000000   0.000000
  0.000000 -42.947471   0.000000   0.000000
  0.000000 -42.923152   0.000000   0.000000
  0.000000 -42.898833   0.000000   0.000000
  0.000000 -42.874514   0.000000   0.000000
  0.000000 -42.850195   0.000000   0.000000
  0.000000 -42.825875   0.000000   0.000000
  0.000000 -42.801556   0.000000   0.000000
  0.000000 -42.777237   0.000000   0.000000
  0.000000 -42.752918   0.000000   0.000000
  0.000000 -42.728599   0.000000   0.000000
  0.000000 -42.704280   0.000000   0.000000
  0.000000 -42.679961   0.000000   0.000000
  0.000000 -42.655642   0.000000   0.000000
  0.000000 -42.631323   0.000000   0.000000
  0.000000 -42.607004   0.000000   0.000000
  0.000000 -42.582685   0.000000   0.000000
  0.000000 -42.558366   0.000000   0.000000
  0.000000 -42.534047   0.000000   0.000000
  0.000000 -42.509728   0.000000   0.000000
  0.000000 -42.485409   0.000000   0.000000
  0.000000 -42.461089   0.000000   0.000000
  0.000000 -42.436770   0.000000   0.000000
  0.000000 -42.412451   0.000000   0.000000
  0.000000 -42.388132   0.000000   0.000000
  0.000000 -42.363813   0.000000   0.000000
  0.000000 -42.339494   0.000000   0.000000
  0.000000 -42.315175   0.000000   0.000000
  0.000000 -42.290856   0.000000   0.000000
  0.000000 -42.266537   0.000000   0.000000
  0.000000 -42.242218   0.000000   0.000000
  0.000000 -42.217899   0.000000   0.000000
  0.000000 -42.193580   0.000000   0.000000
  0.000000 -42.169261   0.000000   0.000000
  0.000000 -42.144942   0.000000   0.000000
  0.000000 -42.120623   0.000000   0.000000
  0.000000 -42.096304   0.000000   0.000000
  0.000000 -42.071984   0.000000   0.000000
  0.000000 -42.047665   0.000000   0.000000
  0.000000 -42.023346   0.000000   0.000000
  0.000000 -41.999027   0.000000   0.000000
  0.000000 -41.974708   0.000000   0.000000
  0.000000 -41.950389   0.000000   0.000000
  0.000000 -41.926070   0.000000   0.000000
  0.000000 -41.901751   0.000000   0.000000
  0.000000 -41.877432   0.000000   0.000000
  0.000000 -41.853113   0.000000   0.000000
  0.000000 -41.828794   0.000000   0.000000
  0.000000 -41.804475   0.000000   0.000000
  0.000000 -41.780156   0.000000   0.000000
  0.000000 -41.755837   0.000000   0.000000
  0.000000 -41.731518   0.000000   0.000000
  0.000000 -41.707198   0.000000   0.000000
  0.000000 -41.682879   0.000000   0.000000
  0.000000 -41.658560   0.000000   0.000000
  0.000000 -41.634241   0.000000   0.000000
  0.000000 -41.609922   0.000000   0.000000
  0.000000 -41.585603   0.000000   0.000000
  0.000000 -41.561284   0.000000   0.000000
  0.000000 -41.536965   0.000000   0.000000
  0.000000 -41.512646   0.000000   0.000000
  0.000000 -41.488327   0.000000   0.000000
  0.000000 -41.464008   0.000000   0.000000
  0.000000 -41.439689   0.000000   0.000000
  0.000000 -41.415370   0.000000   0.000000
  0.000000 -41.391051   0.000000   0.000000
  0.000000 -41.366732   0.000000   0.000000
  0.000000 -41.342412   0.000000   0.000000
  0.000000 -41.318093   0.000000   0.000000
  0.000000 -41.293774   0.000000   0.000000
  0.000000 -41.269455   0.000000   0.000000
  0.000000 -41.245136   0.000000   0.000000
  0.000000 -41.220817   0.000000   0.000000
  0.000000 -41.196498   0.000000   0.000000
  0.000000 -41.172179   0.000000   0.000000
  0.000000 -41.147860   0.000000   0.000000
  0.000000 -41.123541   0.000000   0.000000
  0.000000 -41.099222   0.000000   0.000000
  0.000000 -41.074903   0.000000   0.000000
  0.000000 -41.050584   0.000000   0.000000
  0.000000 -41.026265   0.000000   0.000000
  0.000000 -41.001946   0.000000   0.000000
  0.000000 -40.977626   0.000000   0.000000
  0.000000 -40.953307   0.000000   0.000000
  0.000000 -40.928988   0.000000   0.000000
  0.000000 -40.904669   0.000000   0.000000
  0.000000 -40.880350   0.000000   0.000000
  0.000000 -40.856031   0.000000   0.000000
  0.000000 -40.831712   0.000000   0.000000
  0.000000 -40.807393   0.000000   0.000000
  0.000000 -40.783074   0.000000   0.000000
  0.000000 -40.758755   0.000000   0.000000
  0.000000 -40.734436   0.000000   0.000000
  0.000000 -40.710117   0.000000   0.000000
  0.000000 -40.685798   0.000000   0.000000
  0.000000 -40.661479   0.000000   0.000000
  0.000000 -40.637160   0.000000   0.000000
  0.000000 -40.612840   0.000000   0.000000
  0.000000 -40.588521   0.000000   0.000000
  0.000000 -40.564202   0.000000   0.000000
  0.000000 -40.539883   0.000000   0.000000
  0.000000 -40.515564   0.000000   0.000000
  0.000000 -40.491245   0.000000   0.000000
  0.000000 -40.466926   0.000000   0.000000
  0.000000 -40.442607   0.000000   0.000000
  0.000000 -40.418288   0.000000   0.000000
  0.000000 -40.393969   0.000000   0.000000
  0.000000 -40.369650   0.000000   0.000000
  0.000000 -40.345331   0.000000   0.000000
  0.000000 -40.321012   0.000000   0.000000
  0.000000 -40.296693   0.000000   0.000000
  0.000000 -40.272374   0.000000   0.000000
  0.000000 -40.248054   0.000000   0.000000
  0.000000 -40.223735   0.000000   0.000000
  0.000000 -40.199416   0.000000   0.000000
  0.000000 -40.175097   0.000000   0.000000
  0.000000 -40.150778   0.000000   0.000000
  0.000000 -40.126459   0.000000   0.000000
  0.000000 -40.102140   0.000000   0.000000
  0.000000 -40.077821   0.000000   0.000000
  0.000000 -40.053502   0.000000   0.000000
  0.000000 -40.029183   0.000000   0.000000
  0.000000 -40.004864   0.000000   0.000000
  0.000000 -39.980545   0.000000   0.000000
  0.000000 -39.956226   0.000000   0.000000
  0.000000 -39.931907   0.000000   0.000000
  0.000000 -39.907588   0.000000   0.000000
  0.000000 -39.883268   0.000000   0.000000
  0.000000 -39.858949   0.000000   0.000000
  0.000000 -39.834630   0.000000   0.000000
  0.000000 -39.810311   0.000000   0.000000
  0.000000 -39.785992   0.000000   0.000000
  0.000000 -39.761673   0.000000   0.000000
  0.000000 -39.737354   0.000000   0.000000
  0.000000 -39.713035   0.000000   0.000000
  0.000000 -39.688716   0.000000   0.000000
  0.000000 -39.664397   0.000000   0.000000
  0.000000 -39.640078   0.000000   0.000000
  0.000000 -39.615759   0.000000   0.000000
  0.000000 -39.591440   0.000000   0.000000
  0.000000 -39.567121   0.000000   0.000000
  0.000000 -39.542802   0.000000   0.000000
  0.000000 -39.518482   0.000000   0.000000
  0.000000 -39.494163   0.000000   0.000000
  0.000000 -39.469844   0.000000   0.000000
  0.000000 -39.445525   0.000000   0.000000
  0.000000 -39.421206   0.000000   0.000000
  0.000000 -39.396887   0.000000   0.000000
  0.000000 -39.372568   0.000000   0.000000
  0.000000 -39.348249   0.000000   0.000000
  0.000000 -39.323930   0.000000   0.000000
  0.000000 -39.299611   0.000000   0.000000
  0.000000 -39.275292   0.000000   0.000000
  0.000000 -39.250973   0.000000   0.000000
  0.000000 -39.226654   0.000000   0.000000
  0.000000 -39.202335   0.000000   0.000000
  0.000000 -39.178016   0.000000   0.000000
  0.000000 -39.153696   0.000000   0.000000
  0.000000 -39.129377   0.000000   0.000000
  0.000000 -39.105058   0.000000   0.000000
  0.000000 -39.080739   0.000000   0.000000
  0.000000 -39.056420   0.000000   0.000000
  0.000000 -39.032101   0.000000   0.000000
  0.000000 -39.007782   0.000000   0.000000
  0.000000 -38.983463   0.000000   0.000000
  0.000000 -38.959144   0.000000   0.000000
  0.000000 -38.934825   0.000000   0.000000
  0.000000 -38.910506   0.000000   0.000000
  0.000000 -38.886187   0.000000   0.000000
  0.000000 -38.861868   0.000000   0.000000
  0.000000 -38.837549   0.000000   0.000000
  0.000000 -38.813230   0.000000   0.000000
  0.000000 -38.788911   0.000000   0.000000
  0.000000 -38.764591   0.000000   0.000000
  0.000000 -38.740272   0.000000   0.000000
  0.000000 -38.715953   0.000000   0.000000
  0.000000 -38.691634   0.000000   0.000000
  0.000000 -38.667315   0.000000   0.000000
  0.000000 -38.642996   0.000000   0.000000
  0.000000 -38.618677   0.000000   0.000000
  0.000000 -38.594358   0.000000   0.000000
  0.000000 -38.570039   0.000000   0.000000
  0.000000 -38.545720   0.000000   0.000000
  0.000000 -38.521401   0.000000   0.000000
  0.000000 -38.497082   0.000000   0.000000
  0.000000 -38.472763   0.000000   0.000000
  0.000000 -38.448444   0.000000   0.000000
  0.000000 -38.424125   0.000000   0.000000
  0.000000 -38.399805   0.000000   0.000000
  0.000000 -38.375486   0.000000   0.000000
  0.000000 -38.351167   0.000000   0.000000
  0.000000 -38.326848   0.000000   0.000000
  0.000000 -38.302529   0.000000   0.000000
  0.000000 -38.278210   0.000000   0.000000
  0.000000 -38.253891   0.000000   0.000000
  0.000000 -38.229572   0.000000   0.000000
  0.000000 -38.205253   0.000000   0.000000
  0.000000 -38.180934   0.000000   0.000000
  0.000000 -38.156615   0.000000   0.000000
  0.000000 -38.132296   0.000000   0.000000
  0.000000 -38.107977   0.000000   0.000000
  0.000000 -38.083658   0.000000   0.000000
  0.000000 -38.059339   0.000000   0.000000
  0.000000 -38.035019   0.000000   0.000000
  0.000000 -38.010700   0.000000   0.000000
  0.000000 -37.986381   0.000000   0.000000
  0.000000 -37.962062   0.000000   0.000000
  0.000000 -37.937743   0.000000   0.000000
  0.000000 -37.913424   0.000000   0.000000
  0.000000 -37.889105   0.000000   0.000000
  0.000000 -37.864786   0.000000   0.000000
  0.000000 -37.840467   0.000000   0.000000
  0.000000 -37.816148   0.000000   0.000000
  0.000000 -37.791829   0.000000   0.000000
  0.000000 -37.767510   0.000000   0.000000
  0.000000 -37.743191   0.000000   0.000000
  0.000000 -37.718872   0.000000   0.000000
  0.000000 -37.694553   0.000000   0.000000
  0.000000 -37.670233   0.000000   0.000000
  0.000000 -37.645914   0.000000   0.000000
  0.000000 -37.621595   0.000000   0.000000
  0.000000 -37.597276   0.000000   0.000000
  0.000000 -37.572957   0.000000   0.000000
  0.000000 -37.548638   0.000000   0.000000
  0.000000 -37.524319   0.000000   0.000000
  0.000000 -37.500000   0.000000   0.000000
  0.000000 -37.475681   0.000000   0.000000
  0.000000 -37.451362   0.000000   0.000000
  0.000000 -37.427043   0.000000   0.000000
  0.000000 -37.402724   0.000000   0.000000
  0.000000 -37.378405   0.000000   0.000000
  0.000000 -37.354086   0.000000   0.000000
  0.000000 -37.329767   0.000000   0.000000
  0.000000 -37.305447   0.000000   0.000000
  0.000000 -37.281128   0.000000   0.000000
  0.000000 -37.256809   0.000000   0.000000
  0.000000 -37.232490   0.000000   0.000000
  0.000000 -37.208171   0.000000   0.000000
  0.000000 -37.183852   0.000001   0.000001
  0.000000 -37.159533   0.000001   0.000001
  0.000000 -37.135214   0.000001   0.000001
  0.000000 -37.110895   0.000001   0.000001
  0.000000 -37.086576   0.000001   0.000001
  0.000000 -37.062257   0.000001   0.000001
  0.000000 -37.037938   0.000001   0.000001
  0.000000 -37.013619   0.000001   0.000001
  0.000000 -36.989300   0.000001   0.000001
  0.000000 -36.964981   0.000001   0.000001
  0.000000 -36.940661   0.000001   0.000001
  0.000000 -36.916342   0.000001   0.000001
  0.000000 -36.892023   0.000001   0.000001
  0.000000 -36.867704   0.000001   0.000001
  0.000000 -36.843385   0.000001   0.000001
  0.000000 -36.819066   0.000001   0.000001
  0.000000 -36.794747   0.000001   0.000001
  0.000000 -36.770428   0.000001   0.000001
  0.000000 -36.746109   0.000001   0.000001
  0.000000 -36.721790   0.000001   0.000001
  0.000000 -36.697471   0.000001   0.000001
  0.000000 -36.673152   0.000001   0.000001
  0.000000 -36.648833   0.000001   0.000001
  0.000000 -36.624514   0.000001   0.000001
  0.000000 -36.600195   0.000001   0.000001
  0.000000 -36.575875   0.000001   0.000001
  0.000000 -36.551556   0.000001   0.000001
  0.000000 -36.527237   0.000001   0.000001
  0.000000 -36.502918   0.000001   0.000001
  0.000000 -36.478599   0.000001   0.000001
  0.000000 -36.454280   0.000001   0.000001
  0.000000 -36.429961   0.000001   0.000001
  0.000000 -36.405642   0.000001   0.000001
  0.000000 -36.381323   0.000001   0.000001
  0.000000 -36.357004   0.000001   0.000001
  0.000000 -36.332685   0.000001   0.000001
  0.000000 -36.308366   0.000001   0.000001
  0.000000 -36.284047   0.000001   0.000001
  0.000000 -36.259728   0.000001   0.000001
  0.000000 -36.235409   0.000001   0.000001
  0.000000 -36.211089   0.000001   0.000001
  0.000000 -36.186770   0.000001   0.000001
  0.000000 -36.162451   0.000001   0.000001
  0.000000 -36.138132   0.000001   0.000001
  0.000000 -36.113813   0.000001   0.000001
  0.000000 -36.089494   0.000001   0.000001
  0.000000 -36.065175   0.000001   0.000001
  0.000000 -36.040856   0.000001   0.000001
  0.000000 -36.016537   0.000001   0.000001
  0.000000 -35.992218   0.000001   0.000001
  0.000000 -35.967899   0.000001   0.000001
  0.000000 -35.943580   0.000001   0.000001
  0.000000 -35.919261   0.000001   0.000001
  0.000000 -35.894942   0.000001   0.000001
  0.000000 -35.870623   0.000001   0.000001
  0.000000 -35.846304   0.000001   0.000001
  0.000000 -35.821984   0.000001   0.000001
  0.000000 -35.797665   0.000001   0.000001
  0.000000 -35.773346   0.000001   0.000001
  0.000000 -35.749027   0.000001   0.000001
  0.000000 -35.724708   0.000001   0.000001
  0.000000 -35.700389   0.000001   0.000001
  0.000000 -35.676070   0.000001   0.000001
  0.000000 -35.651751   0.000001   0.000001
  0.000000 -35.627432   0.000001   0.000001
  0.000000 -35.603113   0.000001   0.000001
  0.000000 -35.578794   0.000001   0.000001
  0.000000 -35.554475   0.000001   0.000001
  0.000000 -35.530156   0.000002   0.000002
  0.000000 -35.505837   0.000002   0.000002
  0.000000 -35.481518   0.000002   0.000002
  0.000000 -35.457198   0.000002   0.000002
  0.000000 -35.432879   0.000002   0.000002
  0.000000 -35.408560   0.000002   0.000002
  0.000000 -35.384241   0.000002   0.000002
  0.000000 -35.359922   0.000002   0.000002
  0.000000 -35.335603   0.000002   0.000002
  0.000000 -35.311284   0.000002   0.000002
  0.000000 -35.286965   0.000002   0.000002
  0.000000 -35.262646   0.000002   0.000002
  0.000000 -35.238327   0.000002   0.000002
  0.000000 -35.214008   0.000002   0.000002
  0.000000 -35.189689   0.000002   0.000002
  0.000000 -35.165370   0.000002   0.000002
  0.000000 -35.141051   0.000002   0.000002
  0.000000 -35.116732   0.000002   0.000002
  0.000000 -35.092412   0.000002   0.000002
  0.000000 -35.068093   0.000002   0.000002
  0.000000 -35.043774   0.000002   0.000002
  0.000000 -35.019455   0.000002   0.000002
  0.000000 -34.995136   0.000002   0.000002
  0.000000 -34.970817   0.000002   0.000002
  0.000000 -34.946498   0.000002   0.000002
  0.000000 -34.922179   0.000002   0.000002
  0.000000 -34.897860   0.000002   0.000002
  0.000000 -34.873541   0.000002   0.000002
  0.000000 -34.849222   0.000002   0.000002
  0.000000 -34.824903   0.000002   0.000002
  0.000000 -34.800584   0.000002   0.000002
  0.000000 -34.776265   0.000002   0.000002
  0.000000 -34.751946   0.000002   0.000002
  0.000000 -34.727626   0.000003   0.000003
  0.000000 -34.703307   0.000003   0.000003
  0.000000 -34.678988   0.000003   0.000003
  0.000000 -34.654669   0.000003   0.000003
  0.000000 -34.630350   0.000003   0.000003
  0.000000 -34.606031   0.000003   0.000003
  0.000000 -34.581712   0.000003   0.000003
  0.000000 -34.557393   0.000003   0.000003
